date,AAPL,MSFT,AMZN,NVDA,GOOGL,TSLA,META
2018-09-01,-0.37954849426459314,-0.25213137267883307,1.544529968324064,0.995141869782013,-0.3118901256757327,-1.6670406725885918,-0.2460143766595991
2018-10-01,-0.45482054181633863,-0.49956946161568033,1.1122052324581557,0.5061521283318288,-0.8160971802856943,-1.6905446321802546,-0.5241883397650083
2018-11-01,-1.3085726455863969,-0.5651442363998925,0.7777701459703668,-0.33399320886392175,-1.1537321705235348,-1.1850040830077655,-0.8135361810032673
2018-12-01,-2.292419705320333,-0.7407970222403062,0.5841283304330438,-0.9416867560292528,-1.2720032893391073,-1.0915709106180078,-0.9229125415945681
2019-01-01,-2.8755483060239526,-0.9668885299581557,0.7260614132998953,-1.0750768698499114,-1.203862752537834,-1.456344603807046,-0.7706304636025946
2019-02-01,-2.4560462805264285,-1.0774526732606253,0.5350063375438989,-1.2494883115555795,-1.2227981102021324,-1.6470922880650694,-0.3557624945672534
2019-03-01,-2.2429374106969586,-0.8499317622105882,0.6163170051034492,-1.2654010920866097,-1.0769683019786254,-1.9894360204107557,-0.44949714052099365
2019-04-01,-1.9581664284400764,-0.6216151276084602,0.8431786388258878,-1.2492162933633308,-0.9541002836223001,-2.2904899870724424,-0.2231636630144175
2019-05-01,-2.0377900957628703,-0.07268723828155568,0.9623040802536885,-1.5018396543958112,-1.296036160825673,-2.579968163258453,-0.008615050067530371
2019-06-01,-1.9128282536586922,0.3561036064554141,0.976265243021192,-1.6500387460468293,-1.8008327456527573,-2.588296524613201,-0.03158915990842685
2019-07-01,-1.949904584938224,0.19414739873394712,0.9772498605068634,-1.7107876644503985,-1.638134791900273,-2.5414929976202645,0.12903143065164172
2019-08-01,-2.009537720995509,-0.009019706135707083,0.5519710325260085,-1.902467397860286,-1.5745611707734775,-2.719773395728133,-0.21886372494763448
2019-09-01,-1.9520569767411842,-0.31677252322516636,0.36967758076725044,-1.965034155887562,-1.6254465662021977,-2.770716795933873,-0.3588266552363661
2019-10-01,-1.4898634737496066,-0.40368239835978587,0.19935834883737205,-1.8183589533194957,-1.6733335520645622,-2.584642208273665,-0.4202129638849954
2019-11-01,-0.9080170106015674,0.02629483077137866,0.20863794361237287,-1.6067692595658891,-1.3003319612255697,-2.1388565331602947,-0.2109704895720427
2019-12-01,-0.39614539478090677,0.5668161925441879,0.3121139034972932,-1.2278608052822277,-0.9021136892784811,-1.7857620995656482,-0.034589371062225156
2020-01-01,0.14971897176113128,0.8508142048599288,0.4832055801299777,-1.1586838062496918,-0.526203050533255,-1.1498214715654458,0.12594017472449562
2020-02-01,-0.27443996103738966,0.9959827032286143,0.5914822814293316,-1.1353700506542057,-0.8173719500375183,-0.5124446127662855,-0.1759524664744358
2020-03-01,-0.5982172414681163,0.6809388775447467,0.6163169561983107,-0.7816726028345747,-1.8636084123914207,-0.8665914976821925,-0.7809279563045776
2020-04-01,-0.8983868016956613,0.8791774397581166,1.020229350466885,-0.8963603701203413,-2.105029816266792,-0.823442750548936,-0.7623218964157822
2020-05-01,-0.4410682094896311,0.9826246481074976,1.174938263341498,-0.7488228581786921,-1.4459754246621748,-0.5610486305852659,-0.06425494086342914
2020-06-01,0.19295517440491455,1.353657839223535,1.5076733150911654,-0.5097976410928391,-1.3313551658347214,-0.2075971872073668,0.12483313654542125
2020-07-01,0.6512716825944604,1.5428585752552015,2.009415313924158,-0.45805460304120615,-1.115313297390388,0.5085484807281394,0.19775183673113597
2020-08-01,1.4703077881270696,1.2857121390338202,2.0088809067085784,-0.43985892360880313,-1.3701420932294262,0.8068150265291487,0.4735407369527114
2020-09-01,1.1506818808355606,0.8888332226850788,1.8116923417406192,-0.3882261566225968,-1.7164360231165248,1.0272146114931566,0.33436398204739465
2020-10-01,0.9222312420274156,0.7238339452277979,1.7359711270361669,-0.48034317732956466,-1.6841732989184113,0.9199193786242243,0.25265989616589646
2020-11-01,0.9245835784619921,0.6381157046191114,1.6234580188459713,-0.6442696690612668,-0.8287120739291794,1.099801302772972,0.339705072553302
2020-12-01,1.3971051478881926,0.6944559596981549,1.6124508677776535,-0.7483272569491188,-0.8349118447912168,1.7789823293120013,0.25413583343900065
2021-01-01,1.6004846674399076,0.7738060579375372,1.5953245804910847,-0.8142052648645312,-0.6614525125401932,2.279717652359138,0.05259453584347909
2021-02-01,1.1552784611445648,0.949516434477326,1.4513037147371575,-0.9481989537650197,0.11647260141011535,1.9392403214975855,-0.08764255776822702
2021-03-01,0.7784837866288068,0.8937038021047148,1.27388842588448,-1.1717154410142405,0.1768907475313933,1.5808781177739784,0.1578694114375185
2021-04-01,0.7424765736200667,0.8880547412865203,1.3457950193646389,-1.2742593844596044,0.4484926200150739,1.4804186940860455,0.35729134904832444
2021-05-01,0.6563017928714376,0.8727784683796243,1.2760830175351967,-1.0808958736965484,0.7883115672391722,1.266125964581738,0.566030898468234
2021-06-01,0.6363826212544895,0.9983440067956695,1.361367053563655,-0.6360955106207088,0.9927577740161315,1.2182431380495855,0.66658908330145
2021-07-01,1.0838213477687872,1.3609493801525954,1.4260681765412828,-0.7043145095277907,1.240015557713241,1.1830142496169065,0.7868014681468297
2021-08-01,1.0301074718431644,1.5367052089323923,1.0097092504303717,-0.6864619677578495,1.654296675076285,1.2090922951737169,0.8186130409642498
2021-09-01,0.9040235171348096,1.389981016634212,1.0993772233783756,-0.6767016813406541,1.6711627515196121,1.2663733929605772,0.7788386888602439
2021-10-01,0.7236520095529809,1.5446496578736615,0.9464082097689023,-0.6731435233367623,1.5644955701634669,1.612858514583955,0.3067322460502563
2021-11-01,0.632127041927678,1.7097411994997491,0.9314217269474819,-0.16123019924062038,1.4233099053374554,1.8578244057591764,0.21242916142039736
2021-12-01,1.4457152938906719,1.7264955162845457,0.7882666928866225,-0.20290116595210025,1.3756264041359918,1.7056042378694543,0.11571389687927079
2022-01-01,1.663403125551822,1.5009597054497057,0.5253746282854382,-0.3739575457502513,1.1404716041974412,1.7702822273095382,0.11915164563096241
2022-02-01,1.5896816861157974,1.1915885294879942,0.5499583764200326,-0.5296990063802043,1.1620667647226173,1.5175464454420402,-1.4235999617954724
2022-03-01,1.1749997607340332,0.7599606855492013,0.4139871039114627,-0.7316834545122224,0.832993991759351,1.4376552261449755,-1.780114404629206
2022-04-01,1.095013088305059,0.41383254424096344,0.12137341598890423,-1.2668744961959801,0.15629907869437246,1.6129472794506767,-1.8009053802146013
2022-05-01,0.78268579686596,0.29072017782487386,-0.7818467275319186,-1.4560524956103835,-0.3607097943470696,1.2705955689767914,-1.822607098184126
2022-06-01,0.35806117274552274,0.07304521683016084,-0.7862301703269013,-1.6408648729139736,-0.43493001797189523,1.0554298376647806,-2.33631830269763
2022-07-01,0.5736627796335365,-0.13857560817579614,-0.7241129365308046,-2.116763169107158,-0.7404553202684483,1.1195851470336102,-2.72303949813273
2022-08-01,0.6210741275440894,-0.47794379448610025,-0.4802220396324309,-2.552398084813125,-1.1648847858753113,1.0470483786927616,-2.917828885898016
2022-09-01,0.3045290480998717,-1.0744113643360285,-0.7713073587476885,-3.1144701973543873,-1.790423023439762,1.1796355492897421,-3.22521932422141
2022-10-01,0.1395825223228358,-1.419222846187124,-1.170851329381197,-3.23706819042055,-2.153072454640484,0.6437773626521232,-4.051032439824905
2022-11-01,0.05612834295694557,-1.4570379633319819,-1.9312476615527792,-2.6887824977823844,-2.6288110839259193,0.286161837219991,-4.67641546750351
2022-12-01,-0.3340146608068634,-1.2145279947950587,-2.225852702610976,-2.5051715142853785,-2.7863617167147905,-0.16729501091991025,-4.196230307061249
2023-01-01,-0.36774782313135546,-1.4678801297450743,-1.8784832798856972,-2.251778102628698,-2.62063249636116,-0.4372387959526659,-3.5606523859183055
2023-02-01,-0.14113045856007703,-1.347475145537038,-2.01047318104371,-1.9703313173518158,-2.898531788594665,0.14967588893764058,-2.788728092323746
2023-03-01,-0.04879322019548764,-1.0703481466132676,-2.1101226765955636,-1.6042677823432856,-2.712533284444924,0.00019308268349709575,-2.401050252729664
2023-04-01,0.19241695788021682,-0.6169736878873074,-1.9034736297143982,-1.54507872325124,-2.1638803604283834,-0.27154601222423025,-1.9432203377064625
2023-05-01,0.32364796211016406,-0.15476298704625785,-1.6447870534515363,-1.2197712300513275,-1.5720284018843451,-0.327013748971539,-1.65284025814019
2023-06-01,0.4643160481201248,-0.03246686032113854,-1.3158845327076547,-0.6926886070198987,-1.501877452825351,0.24690542931590606,-1.218069069375838
2023-07-01,0.5616117457195698,-0.07028292975439947,-1.2070724384707792,-0.5335795377810952,-1.4961247544397105,0.37552714841543006,-0.9081183247811435
2023-08-01,0.09264419321545732,-0.5340610556275708,-1.0601841208776022,-0.598838934759817,-1.1739905912611683,0.10111428309394815,-1.0315276605297619
2023-09-01,-0.2164763940246003,-0.817181865596722,-1.2681581682085796,-0.8324812907055554,-1.1071950764944778,0.08304062308776486,-1.1116359132844493
2023-10-01,-0.3740977876214314,-0.7892618811079952,-1.510521837560644,-0.9727812096585865,-1.1930240010501219,-0.11459681601012686,-0.9899957119466098
2023-11-01,-0.23023599578730516,-0.17890968347826425,-1.1624397059153386,-0.9497509514397241,-1.4485186428691503,-0.3201954416296187,-0.8497753647871366
2023-12-01,0.18134205671412035,0.14424061920549688,-0.8956276701284522,-0.7469962524065331,-1.1269734648761642,-0.05603986673827707,-0.656805562358459
2024-01-01,0.002812803485888799,0.5271024272390108,-0.7682689102119137,-0.22810466380171388,-0.5947229825574257,-0.36687325606388743,-0.22546572262315778
2024-02-01,-0.35875645045498195,0.6643594017128893,-0.41034650929506883,0.3441275552013368,-0.8615546189643195,-0.7128593887910808,0.6253872865397331
2024-03-01,-0.8727899366417795,0.6623438006629354,-0.33656399784405067,0.8643230724551231,-0.9976518455822492,-0.950392150381575,0.7743312474694466
2024-04-01,-0.9984589284431353,0.5661251350528641,-0.2508204175378344,0.7637745315657475,-0.08800887990198426,-1.141963339186282,0.7140948775811159
2024-05-01,-0.5243703350247174,0.44736904663482974,-0.2978044885434206,1.0365425783863027,0.4263066692402981,-1.0491300131625614,0.45551250066810983
2024-06-01,-0.2077369860224365,0.48523315185259003,-0.3737527570471009,1.488262850338973,0.40619936191132455,-1.1305785728939555,0.5607954108417945
2024-07-01,0.17538770034096854,0.3820235729341419,-0.41640966306729593,1.258358783703248,0.33001473939629533,-0.6420310235200863,0.4623014291789054
2024-08-01,0.26741736530179144,-0.08944188623442881,-0.7238149759375374,1.2322634581128997,-0.30897665489087855,-0.8396754900984336,0.6916853947171083
2024-09-01,0.030851723836496463,-0.24311012700720208,-0.6357351789450459,0.9034446316188277,-0.8899795209378724,-0.766358822801766,0.7377061370896335
2024-10-01,-0.07992879035820792,-0.6459934618038553,-0.6761165738028522,1.1297547225823494,-0.8425651126183535,-0.8526481659345624,0.9577229785560357
2024-11-01,-0.14272929689002062,-0.7318609393183252,-0.37554576407743073,1.23835150090664,-0.541155079346166,-0.25583841334635976,0.8358074469601623
2024-12-01,0.20869042500540222,-0.5802007234918316,-0.026087119616237935,0.9501171494866113,0.008723001607898795,0.2395251891403163,1.0074907119238066
2025-01-01,-0.20128577164247252,-0.8395214730991973,0.02520311056921295,0.9114093156905586,0.4348763064325459,0.18254749842445422,1.1887091008872552
2025-02-01,-0.21388804678217452,-1.4482162584038862,-0.1939671944453919,0.6407990319621014,-0.484834715220591,-0.32062902423086564,1.530115074213374
2025-03-01,-0.7062648370857592,-1.8374382636855386,-0.7196991967407296,0.19639751185064694,-1.285754498931335,-0.9221743148678402,0.8978258035073099
2025-04-01,-1.4042396992395243,-2.0073915393117776,-1.0861139941110334,-0.08375197520640966,-1.7992929787250043,-0.9087134846055915,0.3536056413940412
2025-05-01,-1.9015178220741407,-1.3661781347855932,-0.9940143708422176,-0.11803070284499384,-1.8884865684121883,-0.714281178591753,0.7669328748377561
2025-06-01,-2.0437149151493945,-0.9006281235483357,-0.7115330357120819,0.24914586898498925,-1.542337469963456,-0.8140736091560364,1.2160286017874071
2025-07-01,-1.8058568847505916,-0.6090403807639622,-0.5559853199077716,0.5535185712873424,-1.1430120427300707,-0.8703666726987513,1.241560328717386
2025-08-01,-1.6644707928120142,-0.7471731557229739,-0.7018869803835983,0.4931960267242872,-0.5698664189574875,-0.931941706245734,1.3956778881325826
2025-09-01,-1.5412134443793255,-1.3842716411826386,-0.8895224775339516,0.028288177986061553,0.5960563850157284,-0.6905122865243059,1.203068547583128
2025-10-01,-1.5854102320190775,-1.7894080663635923,-1.1950555711138442,-0.19892866240684234,0.5549357817366866,-0.7478418274711868,0.7092635493545258
2025-11-01,-1.484006651814876,-2.535755514368761,-1.1814591742780844,-0.5666717626599889,1.4648546744878035,-0.9968938652168402,0.05269341828211034
2025-12-01,-1.654101493715197,-2.993759910166731,-1.3721963794610335,-0.8349775189365318,1.7676090704272431,-0.8560755483821069,0.21337184620022648
2026-01-01,-2.1336043288392093,-3.501966277968791,-1.2688852535736852,-0.8214920585155103,2.0803295644300293,-1.0308603214395904,0.1771498281584924
2026-02-01,-1.6705435886394335,-4.334565157156182,-1.6735315608170127,-0.5613648318156909,2.0364363335922357,-1.011688486651628,0.2673030412363595
2026-03-01,-1.821995154292607,-4.362683609467697,-1.593198399233727,-0.5173101075420746,1.6802486594102908,-1.0837066765052492,-0.021364145099978145
2026-04-01,-1.812919444596831,-4.500738588249007,-1.1023056290339281,-0.5103307674373841,2.1926018502155773,-1.2949129521418756,0.15262225039932556
